"sample_id","plate_no","generation","read_no","week_no","cocktail_no","human_crystal","class3_crystal","class3_clear","class3_other"
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890131200801181233",2,"C0297",0,0.4515,0.08525,0.46325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891174200801181220",2,"C0846",0,0.44425,0.116,0.43975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891005200801181222",2,"C0072",0,0.39375,0.29175,0.3145
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890142200801181233",2,"C0876",0,0.38175,0.3005,0.31775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890277200801181232",2,"C0406",0,0.4495,0.08475,0.46575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890547200801181228",2,"C0701",0,0.4115,0.23025,0.35825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890047200801181234",2,"C0204",0,0.40475,0.23675,0.3585
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891245200801181219",2,"C0468",0,0.466,0.094,0.44
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890373200801181230",2,"C0502",0,0.458,0.08175,0.46025
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891009200801181221",2,"C0445",0,0.47875,0.093,0.42825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891170200801181220",2,"C0845",0,0.396,0.2315,0.3725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890683200801181226",2,"C0327",0,0.44925,0.10775,0.443
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890546200801181228",2,"C1277",0,0.42825,0.252,0.31975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890382200801181231",2,"C1272",0,0.42275,0.24175,0.3355
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890825200801181224",2,"C0435",0,0.42475,0.1705,0.40475
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891405200801181216",2,"C0472",0,0.43375,0.2045,0.36175
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890610200801181227",2,"C0813",0,0.4555,0.1065,0.438
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890538200801181227",2,"C1275",0,0.418,0.26225,0.31975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891345200801181217",2,"C0085",0,0.3945,0.26225,0.34325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891459200801181216",2,"C0377",0,0.43525,0.2185,0.34625
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890772200801181225",2,"C1009",0,0.444,0.13525,0.42075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890861200801181224",2,"C0444",0,0.43175,0.27525,0.293
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891291200801181218",2,"C0371",0,0.4115,0.27075,0.31775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890653200801181226",2,"C0428",0,0.451,0.093,0.456
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890146200801181232",2,"C1249",0,0.37925,0.2265,0.39425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891115200801181220",2,"C0735",0,0.4255,0.266,0.3085
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890457200801181229",2,"C0415",0,0.42075,0.262,0.31725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890582200801181227",2,"C0806",0,0.461,0.0825,0.4565
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890417200801181230",2,"C0033",0,0.4215,0.24575,0.33275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891057200801181221",2,"C0157",0,0.4175,0.2605,0.322
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890274200801181232",2,"C1173",0,0.45275,0.0925,0.45475
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891386200801181217",2,"C0863",0,0.44775,0.094,0.45825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891330200801181218",2,"C1329",0,0.39575,0.28825,0.316
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891227200801181219",2,"C0655",0,0.445,0.09425,0.46075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890160200801181233",2,"C1444",0,0.3895,0.2935,0.317
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890258200801181231",2,"C1169",0,0.45175,0.087,0.46125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890096200801181234",2,"C1356",0,0.40925,0.28825,0.3025
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891508200801181215",2,"C1529",0,0.46,0.1035,0.4365
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890542200801181227",2,"C1276",0,0.472,0.08075,0.44725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891447200801181216",2,"C0374",0,0.39175,0.273,0.33525
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891000200801181222",2,"C1030",0,0.44175,0.08125,0.477
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890186200801181233",2,"C1259",0,0.40125,0.28775,0.311
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891347200801181217",2,"C0277",0,0.48025,0.08075,0.439
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890576200801181228",2,"C1476",0,0.45575,0.121,0.42325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890525200801181228",2,"C0132",0,0.43325,0.236,0.33075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890404200801181230",2,"C0989",0,0.419,0.27225,0.30875
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890435200801181229",2,"C0601",0,0.4225,0.2895,0.288
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890302200801181231",2,"C0880",0,0.39025,0.20125,0.4085
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891268200801181218",2,"C1133",0,0.42075,0.28675,0.2925
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891217200801181219",2,"C0461",0,0.40975,0.24675,0.3435
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890535200801181227",2,"C0698",0,0.41175,0.30075,0.2875
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890622200801181227",2,"C0816",0,0.41575,0.247,0.33725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891172200801181220",2,"C1037",0,0.4025,0.28825,0.30925
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891475200801181216",2,"C0381",0,0.3785,0.29725,0.32425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891407200801181216",2,"C0664",0,0.47525,0.07325,0.4515
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891156200801181220",2,"C1033",0,0.42125,0.2935,0.28525
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890422200801181229",2,"C0802",0,0.41425,0.25125,0.3345
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890016200801181235",2,"C0964",0,0.45775,0.09975,0.4425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891055200801181222",2,"C0648",0,0.468,0.11225,0.41975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891270200801181218",2,"C0942",0,0.42725,0.287,0.28575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891180200801181219",2,"C1039",0,0.3995,0.29275,0.30775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890325200801181231",2,"C0118",0,0.434,0.1305,0.4355
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890521200801181228",2,"C0131",0,0.43175,0.2615,0.30675
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891062200801181221",2,"C0926",0,0.4205,0.27725,0.30225
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890933200801181223",2,"C0534",0,0.47175,0.0755,0.45275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890578200801181227",2,"C0805",0,0.43825,0.12125,0.4405
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891098200801181221",2,"C0935",0,0.44675,0.1025,0.45075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890386200801181230",2,"C0793",0,0.4355,0.1365,0.428
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891215200801181219",2,"C0652",0,0.453,0.0955,0.4515
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891517200801181215",2,"C0572",0,0.39025,0.28075,0.329
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890009200801181235",2,"C0003",0,0.4295,0.15275,0.41775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890506200801181228",2,"C0895",0,0.45675,0.08325,0.46
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891135200801181220",2,"C0740",0,0.43125,0.2035,0.36525
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891365200801181217",2,"C0090",0,0.395,0.28575,0.31925
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890208200801181232",2,"C0976",0,0.4065,0.24775,0.34575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890225200801181232",2,"C0021",0,0.3925,0.3,0.3075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890115200801181233",2,"C0293",0,0.3915,0.29325,0.31525
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890301200801181231",2,"C0112",0,0.39125,0.2665,0.34225
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890112200801181234",2,"C1060",0,0.39225,0.302,0.30575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891442200801181216",2,"C0949",0,0.41025,0.2825,0.30725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890842200801181224",2,"C1207",0,0.4485,0.12725,0.42425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891163200801181220",2,"C0267",0,0.45775,0.0825,0.45975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890081200801181234",2,"C0393",0,0.459,0.12725,0.41375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890753200801181225",2,"C0525",0,0.43225,0.148,0.41975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891358200801181217",2,"C0856",0,0.401,0.221,0.378
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890375200801181230",2,"C0694",0,0.4425,0.152,0.4055
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891203200801181219",2,"C0649",0,0.45325,0.13075,0.416
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890991200801181222",2,"C0260",0,0.431,0.1595,0.4095
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890335200801181231",2,"C0312",0,0.40925,0.23875,0.352
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890773200801181225",2,"C0050",0,0.40375,0.2885,0.30775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890101200801181234",2,"C0098",0,0.4585,0.11025,0.43125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890064200801181234",2,"C1348",0,0.38475,0.29725,0.318
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891134200801181220",2,"C1316",0,0.4185,0.28225,0.29925
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891363200801181217",2,"C0281",0,0.40175,0.2645,0.33375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891041200801181221",2,"C0453",0,0.44325,0.23425,0.3225
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890456200801181229",2,"C1374",0,0.40475,0.26625,0.329
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891025200801181221",2,"C0449",0,0.456,0.09,0.454
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890279200801181232",2,"C0598",0,0.4085,0.2895,0.302
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890070200801181234",2,"C1158",0,0.4365,0.07975,0.48375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890216200801181232",2,"C0978",0,0.3905,0.30625,0.30325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891481200801181216",2,"C0191",0,0.4105,0.16675,0.42275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890322200801181231",2,"C0885",0,0.46525,0.09025,0.4445
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890607200801181227",2,"C0236",0,0.4515,0.0925,0.456
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890214200801181232",2,"C0786",0,0.47075,0.07825,0.451
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890376200801181230",2,"C1462",0,0.4515,0.116,0.4325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891032200801181221",2,"C1410",0,0.465,0.07925,0.45575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890677200801181226",2,"C0134",0,0.398,0.28825,0.31375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890025200801181235",2,"C0007",0,0.387,0.30575,0.30725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890844200801181224",2,"C1399",0,0.428,0.1375,0.4345
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890069200801181234",2,"C0390",0,0.41675,0.187,0.39625
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890852200801181224",2,"C1401",0,0.45125,0.12675,0.422
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890067200801181234",2,"C0581",0,0.4625,0.087,0.4505
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891311200801181217",2,"C0748",0,0.40375,0.2705,0.32575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890635200801181226",2,"C0615",0,0.42025,0.2735,0.30625
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890867200801181224",2,"C0337",0,0.464,0.08275,0.45325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891051200801181222",2,"C0647",0,0.451,0.111,0.438
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891372200801181217",2,"C1051",0,0.37725,0.26225,0.3605
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891013200801181221",2,"C0446",0,0.4045,0.29575,0.29975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890227200801181232",2,"C0213",0,0.41275,0.18725,0.4
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891224200801181219",2,"C1422",0,0.45675,0.082,0.46125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890122200801181233",2,"C0871",0,0.392,0.29625,0.31175
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890765200801181225",2,"C0528",0,0.445,0.091,0.464
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890405200801181230",2,"C0030",0,0.435,0.1655,0.3995
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890461200801181229",2,"C0416",0,0.40575,0.27375,0.3205
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890853200801181224",2,"C0442",0,0.45725,0.09325,0.4495
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890192200801181233",2,"C1452",0,0.44275,0.1095,0.44775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891248200801181219",2,"C1428",0,0.41375,0.29875,0.2875
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890575200801181228",2,"C0708",0,0.425,0.24675,0.32825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891238200801181219",2,"C1234",1,0.448,0.07425,0.47775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890947200801181223",2,"C0729",0,0.41375,0.281,0.30525
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890914200801181222",2,"C1297",0,0.40925,0.26325,0.3275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890370200801181230",2,"C1269",0,0.3795,0.21925,0.40125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891157200801181220",2,"C0074",0,0.39575,0.2905,0.31375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890531200801181227",2,"C0697",0,0.401,0.2985,0.3005
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890815200801181224",2,"C0252",0,0.3955,0.2925,0.312
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891150200801181220",2,"C1320",0,0.3775,0.2095,0.413
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890008200801181235",2,"C0962",0,0.3965,0.29025,0.31325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890833200801181224",2,"C0437",0,0.38925,0.30025,0.3105
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890154200801181233",2,"C1251",0,0.40125,0.2815,0.31725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890391200801181230",2,"C0218",0,0.4595,0.0865,0.454
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891421200801181216",2,"C0476",0,0.4535,0.0895,0.457
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890499200801181228",2,"C0317",0,0.45325,0.087,0.45975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890102200801181234",2,"C0866",0,0.3995,0.289,0.3115
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890989200801181222",2,"C0068",0,0.413,0.28875,0.29825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891403200801181216",2,"C0663",0,0.465,0.092,0.443
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890402200801181230",2,"C0797",0,0.457,0.0895,0.4535
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890640200801181226",2,"C1384",0,0.459,0.089,0.452
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890474200801181229",2,"C1187",0,0.4595,0.09375,0.44675
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890114200801181233",2,"C0869",0,0.45475,0.09775,0.4475
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890526200801181228",2,"C0900",0,0.429,0.23975,0.33125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890915200801181222",2,"C0721",0,0.414,0.26875,0.31725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890884200801181223",2,"C1109",0,0.41525,0.28475,0.3
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891213200801181219",2,"C0460",0,0.45625,0.1005,0.44325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891199200801181219",2,"C0276",0,0.438,0.2885,0.2735
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890412200801181230",2,"C0991",0,0.44275,0.12275,0.4345
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890570200801181228",2,"C1283",0,0.42275,0.249,0.32825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891357200801181217",2,"C0088",0,0.41725,0.233,0.34975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891486200801181215",2,"C0960",0,0.401,0.26975,0.32925
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891535200801181215",2,"C0768",0,0.45,0.08925,0.46075
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890514200801181228",2,"C0897",0,0.453,0.255,0.292
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890029200801181235",2,"C0008",0,0.40725,0.23275,0.36
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890987200801181222",2,"C0259",0,0.44975,0.096,0.45425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890969200801181222",2,"C0063",0,0.429,0.29325,0.27775
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891285200801181218",2,"C0178",0,0.405,0.2955,0.2995
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891333200801181218",2,"C0562",0,0.414,0.20725,0.37875
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890726200801181225",2,"C1286",0,0.441,0.1305,0.4285
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891392200801181217",2,"C1056",0,0.44325,0.098,0.45875
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891465200801181216",2,"C0187",0,0.389,0.27675,0.33425
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890540200801181227",2,"C1467",0,0.42975,0.29875,0.2715
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891431200801181217",2,"C0670",0,0.452,0.094,0.454
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891480200801181216",2,"C1150",0,0.399,0.2785,0.3225
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890774200801181225",2,"C0818",0,0.45425,0.08525,0.4605
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890077200801181234",2,"C0392",0,0.4545,0.1135,0.432
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891189200801181219",2,"C0082",0,0.38575,0.30275,0.3115
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891220200801181219",2,"C1421",0,0.4485,0.0975,0.454
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890228200801181232",2,"C0981",0,0.399,0.29825,0.30275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890178200801181233",2,"C1257",0,0.4505,0.09825,0.45125
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891259200801181218",2,"C0363",0,0.474,0.0885,0.4375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891351200801181217",2,"C0278",0,0.45975,0.08625,0.454
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891435200801181217",2,"C0671",0,0.4555,0.10475,0.43975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891056200801181222",2,"C1416",0,0.45875,0.09625,0.445
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891042200801181221",2,"C1221",0,0.44075,0.27525,0.284
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891039200801181221",2,"C0644",0,0.45075,0.087,0.46225
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890181200801181233",2,"C0490",0,0.452,0.15175,0.39625
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891418200801181216",2,"C1243",0,0.4255,0.26175,0.31275
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891324200801181218",2,"C1519",0,0.43,0.293,0.277
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890657200801181226",2,"C0429",0,0.449,0.096,0.455
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890230200801181232",2,"C0790",0,0.40025,0.26725,0.3325
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890140200801181233",2,"C1067",0,0.4225,0.15575,0.42175
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890734200801181225",2,"C1288",0,0.4585,0.11975,0.42175
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891214200801181219",2,"C1228",0,0.448,0.08375,0.46825
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891279200801181218",2,"C0368",0,0.4745,0.0975,0.428
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891020200801181221",2,"C1407",0,0.4135,0.26075,0.32575
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890328200801181231",2,"C1078",0,0.4285,0.13775,0.43375
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890662200801181227",2,"C1198",0,0.448,0.0905,0.4615
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891124200801181220",2,"C1505",1,0.45125,0.0815,0.46725
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891501200801181215",2,"C0568",0,0.4505,0.0825,0.467
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890121200801181233",2,"C0103",0,0.40325,0.28825,0.3085
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890679200801181226",2,"C0326",0,0.4525,0.08775,0.45975
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890219200801181232",2,"C0211",0,0.3975,0.2115,0.391
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095891513200801181215",2,"C0571",0,0.3805,0.2925,0.327
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890480200801181229",2,"C1380",0,0.397,0.288,0.315
"4f15c1fc945cdd89340005ae","X000009589",8,"X0000095890894200801181223",2,"C0920",0,0.42525,0.18425,0.3905
